kpoint,band,spin,mag_order,energy,weight_tot,weight_s,weight_p,weight_d,weight_f
3.027128832,5,up,nonmagnetic,-1.7032719890988393,0.951151,0.0,0.001865,0.9476870000000001,0.0016
3.059532785,5,up,nonmagnetic,-1.7579283700714796,0.9479360000000001,0.0,0.002589,0.943364,0.001982
3.0919367380000002,5,up,nonmagnetic,-1.8198596748237152,0.9442280000000001,0.0,0.00349,0.9383879999999999,0.002349
3.1243406910000004,5,up,nonmagnetic,-1.9078612721779202,0.9410930000000001,0.0,0.004646,0.9335129999999999,0.002935
3.1567446439999998,5,up,nonmagnetic,-1.9832844346442215,0.9367340000000001,0.0,0.005989,0.927514,0.00323
3.189148597,5,up,nonmagnetic,-2.047660861481274,0.931428,0.0,0.007657,0.920135,0.003636
3.22155255,5,up,nonmagnetic,-2.129754495495118,0.92666,0.0,0.009537,0.9133610000000001,0.0037630000000000003
3.253956503,5,up,nonmagnetic,-2.211775364902175,0.9217549999999999,0.0,0.011717,0.9062469999999999,0.0037909999999999997
3.286360456,5,up,nonmagnetic,-2.2920477745918184,0.9167690000000001,0.0,0.014218999999999999,0.898825,0.003725
3.318764409,5,up,nonmagnetic,-2.3690144640178223,0.911751,0.0,0.017061,0.891114,0.0035759999999999998
3.3511683619999997,5,up,nonmagnetic,-2.4412781489165987,0.9067379999999999,0.0,0.020257,0.883124,0.003358
3.383572315,5,up,nonmagnetic,-2.507626857284495,0.901759,0.0,0.023816,0.874857,0.0030859999999999998
3.415976268,5,up,nonmagnetic,-2.567047440103066,0.896834,0.0,0.027743,0.8663120000000001,0.002778
3.4483802210000003,5,up,nonmagnetic,-2.6187309910308283,0.891978,0.0,0.032038,0.857489,0.0024519999999999998
3.4807841739999996,5,up,nonmagnetic,-2.6620729903514904,0.887201,0.0,0.036692,0.8483879999999999,0.002121
3.513188127,5,up,nonmagnetic,-2.6966701696780584,0.882509,0.0,0.041692,0.839016,0.0018
3.54559208,5,up,nonmagnetic,-2.7223154236957616,0.8779020000000001,0.0,0.047016,0.8293870000000001,0.0014990000000000001
3.5779960319999997,5,up,nonmagnetic,-2.738991627735149,0.8733799999999999,0.0,0.052634,0.81952,0.0012259999999999999
3.610399985,5,up,nonmagnetic,-2.7468649320702356,0.868942,0.0,0.058508000000000004,0.809448,0.000987
3.642803938,5,up,nonmagnetic,-2.7462778681859628,0.864584,0.0,0.06459,0.7992100000000001,0.0007830000000000001
3.6752078910000003,5,up,nonmagnetic,-2.737742518992426,0.860302,0.0,0.070825,0.78886,0.000617
3.7076118439999997,5,up,nonmagnetic,-2.7219339962556415,0.856094,0.0,0.077146,0.778461,0.000487
3.740015797,5,up,nonmagnetic,-2.699684413547662,0.85196,0.0,0.083477,0.768091,0.000392
3.77241975,5,up,nonmagnetic,-2.6814038299981284,0.8489030000000001,0.0,0.089649,0.758865,0.000389
3.8048237030000003,5,up,nonmagnetic,-2.6501148920701154,0.844985,0.0,0.095687,0.748941,0.000356
3.837227656,5,up,nonmagnetic,-2.615974289596325,0.8411620000000001,0.0,0.101427,0.739384,0.000352
3.869631609,5,up,nonmagnetic,-2.5798969077428033,0.837464,0.0,0.106776,0.730329,0.000359
3.902035562,5,up,nonmagnetic,-2.530444251004797,0.8329040000000001,0.0,0.112076,0.720386,0.000442
3.934439515,5,up,nonmagnetic,-2.498013947000665,0.8295399999999999,0.0,0.116094,0.712935,0.0005099999999999999
3.966843468,5,up,nonmagnetic,-2.4694454815399225,0.8263950000000001,0.0,0.11924100000000001,0.706546,0.000607
3.999247421,5,up,nonmagnetic,-2.446659294109222,0.8235180000000001,0.0,0.12136199999999998,0.7014229999999999,0.000734
4.031651374,5,up,nonmagnetic,-2.4316005492768973,0.820967,0.0,0.12230799999999999,0.697766,0.000892
4.064055327,5,up,nonmagnetic,-2.4261584032317782,0.8187939999999999,0.0,0.121958,0.695753,0.001083
4.09645928,5,up,nonmagnetic,-2.4320525249564118,0.817049,0.0,0.120229,0.695515,0.0013050000000000002
4.128863233,5,up,nonmagnetic,-2.4506918468202876,0.815759,0.0,0.117099,0.697106,0.0015539999999999998
4.161267186,5,up,nonmagnetic,-2.483023926700645,0.814924,0.0,0.112622,0.70048,0.0018219999999999998
4.193671139,5,up,nonmagnetic,-2.5294057186612444,0.814511,0.0,0.10693299999999999,0.7054819999999999,0.002096
4.226075092,5,up,nonmagnetic,-2.589529609956141,0.814454,0.0,0.100233,0.71186,0.002362
4.258479045,5,up,nonmagnetic,-2.672461645821231,0.8155020000000001,0.0,0.09216,0.720586,0.0027559999999999998
4.290882998,5,up,nonmagnetic,-2.7592496039301615,0.816096,0.0,0.084087,0.729023,0.002986
4.323286951,5,up,nonmagnetic,-2.8555776764230423,0.81679,0.0,0.07576000000000001,0.7378779999999999,0.003153
4.355690903999999,5,up,nonmagnetic,-2.9587588602931785,0.8174600000000001,0.0,0.067414,0.746771,0.003275
4.388094857,5,up,nonmagnetic,-3.0669945210205896,0.818142,0.0,0.059174000000000004,0.755686,0.003282
4.420498809,5,up,nonmagnetic,-3.177563424763424,0.818759,0.0,0.051200999999999997,0.76436,0.003198
4.452902762,5,up,nonmagnetic,-3.288091364485744,0.819291,0.0,0.043601999999999995,0.7726609999999999,0.003029
4.485306715,5,up,nonmagnetic,-3.396350696397853,0.819732,0.0,0.036458,0.7804909999999999,0.002782
4.517710668,5,up,nonmagnetic,-3.500298008677967,0.820084,0.0,0.029836,0.787774,0.002473
4.5501146210000005,5,up,nonmagnetic,-3.5980930388277703,0.8203540000000001,0.0,0.023787,0.794447,0.0021190000000000002
4.582518574,5,up,nonmagnetic,-3.6881053812790716,0.8205540000000001,0.0,0.018355,0.800459,0.0017399999999999998
4.614922527,5,up,nonmagnetic,-3.7689140248002437,0.8206959999999999,0.0,0.013577,0.805763,0.0013570000000000001
4.64732648,5,up,nonmagnetic,-3.83930317282733,0.820792,0.0,0.009481999999999999,0.8103199999999999,0.00099
4.6797304330000005,5,up,nonmagnetic,-3.8982565753323337,0.8208540000000001,0.0,0.006097,0.814098,0.000659
4.712134386000001,5,up,nonmagnetic,-3.944951711028889,0.820891,0.0,0.003442,0.817067,0.00038199999999999996
4.744538339,5,up,nonmagnetic,-3.978754541017038,0.8209120000000001,0.0,0.001534,0.819204,0.000174
4.776942292,5,up,nonmagnetic,-3.9992152855761187,0.8209209999999999,0.0,0.000384,0.820493,4.4e-05
4.809346245,5,up,nonmagnetic,-4.0060653111821996,0.820924,0.0,0.0,0.820924,0.0
4.841750198,5,up,nonmagnetic,-3.9992152855761187,0.8209209999999999,0.0,0.000384,0.820493,4.4e-05
4.874154151,5,up,nonmagnetic,-3.978754541017038,0.8209120000000001,0.0,0.001534,0.819204,0.000174
4.906558104,5,up,nonmagnetic,-3.944951711028889,0.820891,0.0,0.003442,0.817067,0.00038199999999999996
4.9389620569999995,5,up,nonmagnetic,-3.8982565753323337,0.8208540000000001,0.0,0.006097,0.814098,0.000659
4.97136601,5,up,nonmagnetic,-3.83930317282733,0.820792,0.0,0.009481999999999999,0.8103199999999999,0.00099
5.003769963,5,up,nonmagnetic,-3.7689140248002437,0.8206959999999999,0.0,0.013577,0.805763,0.0013570000000000001
5.036173916,5,up,nonmagnetic,-3.6881053812790716,0.8205540000000001,0.0,0.018355,0.800459,0.0017399999999999998
5.068577868999999,5,up,nonmagnetic,-3.5980930388277703,0.8203540000000001,0.0,0.023787,0.794447,0.0021190000000000002
5.100981822,5,up,nonmagnetic,-3.500298008677967,0.820084,0.0,0.029836,0.787774,0.002473
5.133385775,5,up,nonmagnetic,-3.396350696397853,0.819732,0.0,0.036458,0.7804909999999999,0.002782
5.165789728,5,up,nonmagnetic,-3.288091364485744,0.819291,0.0,0.043601999999999995,0.7726609999999999,0.003029
5.198193681,5,up,nonmagnetic,-3.177563424763424,0.818759,0.0,0.051200999999999997,0.76436,0.003198
5.230597633,5,up,nonmagnetic,-3.0669945210205896,0.818142,0.0,0.059174000000000004,0.755686,0.003282
5.263001586000001,5,up,nonmagnetic,-2.9587588602931785,0.8174600000000001,0.0,0.067414,0.746771,0.003275
5.295405539,5,up,nonmagnetic,-2.8555776764230423,0.81679,0.0,0.07576000000000001,0.7378779999999999,0.003153
5.327809492,5,up,nonmagnetic,-2.7592496039301615,0.816096,0.0,0.084087,0.729023,0.002986
5.360213445,5,up,nonmagnetic,-2.672461645821231,0.8155020000000001,0.0,0.09216,0.720586,0.0027559999999999998
5.392617398,5,up,nonmagnetic,-2.589529609956141,0.814454,0.0,0.100233,0.71186,0.002362
5.425021351,5,up,nonmagnetic,-2.5294057186612444,0.814511,0.0,0.10693299999999999,0.7054819999999999,0.002096
5.457425304,5,up,nonmagnetic,-2.483023926700645,0.814924,0.0,0.112622,0.70048,0.0018219999999999998
5.489829257,5,up,nonmagnetic,-2.4506918468202876,0.815759,0.0,0.117099,0.697106,0.0015539999999999998
5.52223321,5,up,nonmagnetic,-2.4320525249564118,0.817049,0.0,0.120229,0.695515,0.0013050000000000002
5.554637163,5,up,nonmagnetic,-2.4261584032317782,0.8187939999999999,0.0,0.121958,0.695753,0.001083
5.587041116,5,up,nonmagnetic,-2.4316005492768973,0.820967,0.0,0.12230799999999999,0.697766,0.000892
5.619445069,5,up,nonmagnetic,-2.446659294109222,0.8235180000000001,0.0,0.12136199999999998,0.7014229999999999,0.000734
5.651849022,5,up,nonmagnetic,-2.4694454815399225,0.8263950000000001,0.0,0.11924100000000001,0.706546,0.000607
5.684252975,5,up,nonmagnetic,-2.498013947000665,0.8295399999999999,0.0,0.116094,0.712935,0.0005099999999999999
5.716656928,5,up,nonmagnetic,-2.530444251004797,0.8329040000000001,0.0,0.112076,0.720386,0.000442
5.749060881,5,up,nonmagnetic,-2.5798969077428033,0.837464,0.0,0.106776,0.730329,0.000359
5.781464833999999,5,up,nonmagnetic,-2.615974289596325,0.8411620000000001,0.0,0.101427,0.739384,0.000352
5.8138687870000005,5,up,nonmagnetic,-2.6501148920701154,0.844985,0.0,0.095687,0.748941,0.000356
5.846088862,5,up,nonmagnetic,-2.66503705125511,0.8444309999999999,0.001269,0.094862,0.747925,0.00037400000000000004
5.878308937999999,5,up,nonmagnetic,-2.7043781408970533,0.8425809999999999,0.005006,0.09262100000000001,0.7444890000000001,0.000465
5.910529013,5,up,nonmagnetic,-2.763183760813607,0.864001,0.0,0.067326,0.796161,0.0005139999999999999
5.942749088999999,5,up,nonmagnetic,-2.7823303668596524,0.870343,0.0,0.05885800000000001,0.810884,0.000602
5.974969165,5,up,nonmagnetic,-2.790080123338792,0.8761629999999999,0.0,0.050855000000000004,0.8245979999999999,0.0007099999999999999
6.00718924,5,up,nonmagnetic,-2.792064676932617,0.8821,0.0,0.043454,0.8378700000000001,0.000776
6.039409316,5,up,nonmagnetic,-2.7873900873510133,0.8878020000000001,0.0,0.036606,0.8503790000000001,0.0008179999999999999
6.071629391,5,up,nonmagnetic,-2.7772502514344697,0.893229,0.0,0.030323000000000003,0.8620760000000001,0.0008300000000000001
6.103849467000001,5,up,nonmagnetic,-2.762868334590279,0.898333,0.0,0.024613999999999997,0.872909,0.0008089999999999999
6.136069542,5,up,nonmagnetic,-2.7454751595097586,0.903067,0.0,0.019488,0.8828219999999999,0.0007570000000000001
6.168289617999999,5,up,nonmagnetic,-2.726284487345193,0.907382,0.0,0.014952000000000002,0.891752,0.000678
6.200509693,5,up,nonmagnetic,-2.706465770676894,0.911226,0.0,0.011009,0.89964,0.000576
6.232729769,5,up,nonmagnetic,-2.68711521257149,0.914551,0.0,0.007665000000000001,0.906424,0.000462
6.264949843999999,5,up,nonmagnetic,-2.6692262201868693,0.9173120000000001,0.0,0.004922999999999999,0.9120450000000001,0.000344
6.29716992,5,up,nonmagnetic,-2.668092846094824,0.920117,0.0,0.002744,0.917222,0.000152
6.329389996000001,5,up,nonmagnetic,-2.6580326108294634,0.921758,0.0,0.00122,0.9204680000000001,7e-05
6.361610071,5,up,nonmagnetic,-2.6517808229190964,0.922752,0.0,0.000305,0.922429,1.8e-05
6.393830147,5,up,nonmagnetic,-2.649660568592215,0.923085,0.0,0.0,0.923085,0.0
0.0,6,up,nonmagnetic,-1.537841117736048,0.9604790000000001,0.0,0.0,0.9604790000000001,0.0
0.032220075550000005,6,up,nonmagnetic,-1.538161911405269,0.960347,0.0,8.8e-05,0.9602149999999999,4.4e-05
0.06444015110000001,6,up,nonmagnetic,-1.5390400451454704,0.9599540000000001,0.0,0.00035099999999999997,0.9594290000000001,0.000174
0.09666022664999999,6,up,nonmagnetic,-1.540225890136836,0.959312,0.0,0.00079,0.9581370000000001,0.00038500000000000003
0.12888030220000002,6,up,nonmagnetic,-1.5413135665156543,0.9584379999999999,0.0,0.001403,0.9563649999999999,0.000669
0.1611003777,6,up,nonmagnetic,-1.5417555191532428,0.957356,0.0,0.0021899999999999997,0.954149,0.001017
0.19332045329999997,6,up,nonmagnetic,-1.5408816453555223,0.956097,0.0,0.003148,0.9515319999999999,0.001416
0.2255405288,6,up,nonmagnetic,-1.5379218868441467,0.954693,0.0,0.004275,0.948564,0.001855
0.25776060440000004,6,up,nonmagnetic,-1.517269430451368,0.9524799999999999,0.0,0.00561,0.944507,0.002363
0.2899806799,6,up,nonmagnetic,-1.5092167070262175,0.950973,0.0,0.007054,0.941076,0.002844
0.3222007555,6,up,nonmagnetic,-1.4962902025920883,0.949434,0.0,0.008642,0.937465,0.003327
0.354420831,6,up,nonmagnetic,-1.4973706655045866,0.9489559999999999,0.0,0.010457,0.934536,0.003961999999999999
0.38664090659999995,6,up,nonmagnetic,-1.4724440783415929,0.947519,0.0,0.012306000000000001,0.9307780000000001,0.004435000000000001
0.4188609821,6,up,nonmagnetic,-1.4399354496281682,0.9461709999999999,0.0,0.014247999999999999,0.9270360000000001,0.004887
0.4510810577,6,up,nonmagnetic,-1.3855089493561699,0.944543,0.0,0.016412,0.9226790000000001,0.005452
0.4833011332,6,up,nonmagnetic,-1.33548405104797,0.9434899999999999,0.0,0.018466999999999997,0.919171,0.005852
0.5155212088000001,6,up,nonmagnetic,-1.275930575711379,0.9426459999999999,0.0,0.020521,0.9159079999999999,0.006217
0.5477412843,6,up,nonmagnetic,-1.2064084518319245,0.942048,0.0,0.022531,0.912974,0.0065439999999999995
0.5799613599,6,up,nonmagnetic,-1.1266126498405349,0.941733,0.0,0.024449000000000002,0.910457,0.006827
0.6121814354,6,up,nonmagnetic,-1.0363974032403505,0.941735,0.0,0.02622,0.908452,0.007063
0.644401511,6,up,nonmagnetic,-0.9357949458229091,0.9420879999999999,0.0,0.027783,0.907061,0.007244
0.6766215865,6,up,nonmagnetic,-0.8418080759479772,0.9437549999999999,0.0,0.029044,0.907444,0.007266
0.7088416620999999,6,up,nonmagnetic,-0.723514725308254,0.944991,0.0,0.029979000000000002,0.9077290000000001,0.0072829999999999995
0.7410617376,6,up,nonmagnetic,-0.5964880207361638,0.946672,0.0,0.030493,0.9089649999999999,0.007214
0.7732818131999999,6,up,nonmagnetic,-0.4617551972241247,0.948818,0.0,0.030511,0.911258,0.007049
0.8055018887000001,6,up,nonmagnetic,-0.3206707883156037,0.9514440000000001,0.0,0.029963999999999998,0.914703,0.006776999999999999
0.8377219643000001,6,up,nonmagnetic,-0.174958707860523,0.954551,0.0,0.028791000000000004,0.9193690000000001,0.006391
0.8699420398000001,6,up,nonmagnetic,-0.02675574680627781,0.958123,0.0,0.026954000000000002,0.925285,0.005884
0.9021621154,6,up,nonmagnetic,0.12134892952987819,0.962118,0.0,0.024444999999999998,0.932414,0.005259000000000001
0.9343821909000001,6,up,nonmagnetic,0.2662874652205674,0.966456,0.0,0.021307,0.940624,0.004525
0.9666022665,6,up,nonmagnetic,0.40451822799575804,0.9710110000000001,0.0,0.017644999999999997,0.9496610000000001,0.0037049999999999995
0.9988223420000001,6,up,nonmagnetic,0.5320791192868071,0.975601,0.0,0.013647,0.959116,0.002839
1.031042418,6,up,nonmagnetic,0.6447194995865129,0.979985,0.0,0.009588,0.968418,0.001979
1.0632624929999999,6,up,nonmagnetic,0.7381322541152098,0.983872,0.0,0.005821,0.976857,0.001194
1.095482569,6,up,nonmagnetic,0.8082918860742271,0.98695,0.0,0.002738,0.9836530000000001,0.000559
1.127702644,6,up,nonmagnetic,0.8518700530141567,0.988934,0.0,0.000709,0.988081,0.000144
1.15992272,6,up,nonmagnetic,0.8666551008278427,0.9896209999999999,0.0,0.0,0.9896209999999999,0.0
1.191468459,6,up,nonmagnetic,0.8469202099226342,0.9889,0.0,0.000678,0.98803,0.000192
1.223014198,6,up,nonmagnetic,0.7886702182087674,0.986819,0.0,0.0026030000000000003,0.983474,0.000742
1.2545599379999999,6,up,nonmagnetic,0.6946173133749252,0.983591,0.0,0.005477,0.9765379999999999,0.001575
1.2861056770000001,6,up,nonmagnetic,0.5688299927404226,0.979514,0.0,0.008897,0.9680280000000001,0.002589
1.317651416,6,up,nonmagnetic,0.41621307217210723,0.9749030000000001,0.0,0.012445,0.958786,0.003672
1.349197155,6,up,nonmagnetic,0.2420059578141417,0.970042,0.0,0.015759,0.949559,0.004724
1.380742895,6,up,nonmagnetic,0.0513885247812079,0.965158,0.0,0.018574,0.9409209999999999,0.0056619999999999995
1.412288634,6,up,nonmagnetic,-0.1507766397023148,0.960412,0.0,0.020725999999999998,0.933256,0.00643
1.443834373,6,up,nonmagnetic,-0.3600799774443149,0.95591,0.0,0.022139,0.9267799999999999,0.006991
1.4753801119999999,6,up,nonmagnetic,-0.5726114327947909,0.9517110000000001,0.0,0.02281,0.921573,0.0073290000000000004
1.506925852,6,up,nonmagnetic,-0.7849511779442508,0.947842,0.0,0.022782,0.917617,0.007443000000000001
1.538471591,6,up,nonmagnetic,-0.9941308670121192,0.944308,0.0,0.022132,0.914831,0.007345
1.57001733,6,up,nonmagnetic,-1.197583015929835,0.9411,0.0,0.020956,0.91309,0.007054
1.601563069,6,up,nonmagnetic,-1.3930889065144307,0.938204,0.0,0.019358,0.912249,0.0065969999999999996
1.633108809,6,up,nonmagnetic,-1.5813222129544011,0.935786,0.0,0.017422,0.912258,0.006106
1.6646545480000001,6,up,nonmagnetic,-1.755960976249793,0.933493,0.0,0.015295,0.912776,0.005423
1.696200287,6,up,nonmagnetic,-1.9177309945432495,0.9314620000000001,0.0,0.013055,0.913734,0.004673
1.7277460269999998,6,up,nonmagnetic,-1.940631140265349,0.791593,0.0,0.143362,0.643525,0.004706
1.759291766,6,up,nonmagnetic,-1.7079115238845166,0.789536,0.0,0.155656,0.628954,0.004925
1.790837505,6,up,nonmagnetic,-1.4628993603353562,0.787734,0.0,0.167669,0.614976,0.00509
1.822383244,6,up,nonmagnetic,-1.1906220154887175,0.784407,0.0,0.180981,0.5983649999999999,0.005062
1.8539289840000002,6,up,nonmagnetic,-0.9311149887954129,0.786025,0.0,0.190168,0.5907439999999999,0.005113
1.8854747230000002,6,up,nonmagnetic,-0.6512340849948487,0.787466,0.0,0.198194,0.584221,0.005051
1.917020462,6,up,nonmagnetic,-0.3605770021176138,0.7935770000000001,0.0,0.20063599999999998,0.588119,0.004821
1.948566201,6,up,nonmagnetic,-0.08742218675388447,0.974485,0.010338,0.0,0.9640059999999999,0.00014199999999999998
1.9801119409999999,6,up,nonmagnetic,-0.07847303980916638,0.974901,0.010206999999999999,0.0,0.964693,0.0
2.01165768,6,up,nonmagnetic,-0.08647689558509902,0.96703,0.01168,0.007601999999999999,0.9474809999999999,0.000267
2.043203419,6,up,nonmagnetic,-0.1190873793463803,0.92275,0.018615,0.052288,0.8502430000000001,0.001604
2.074749158,6,up,nonmagnetic,-0.22197975470839984,0.772343,0.038291000000000006,0.210106,0.5184,0.0055450000000000004
2.1062948980000002,6,up,nonmagnetic,-0.43724387295496914,0.667465,0.056886,0.316698,0.285955,0.007927
2.137840637,6,up,nonmagnetic,-0.7053526938763082,0.662216,0.06705599999999999,0.31264899999999995,0.274389,0.008123
2.169386376,6,up,nonmagnetic,-0.9745669542250316,0.686643,0.07033099999999999,0.276967,0.331446,0.0079
2.200932115,6,up,nonmagnetic,-1.217757564464335,0.721009,0.067062,0.232752,0.413521,0.007673999999999999
2.232477855,6,up,nonmagnetic,-1.4185868133258603,0.7585529999999999,0.058653,0.187752,0.504641,0.007506999999999999
2.264023594,6,up,nonmagnetic,-1.5629326918863031,0.794946,0.047173,0.146536,0.5940770000000001,0.007159
2.295569333,6,up,nonmagnetic,-1.6646857171821599,0.8276600000000001,0.035914,0.11116300000000001,0.673575,0.0070079999999999995
2.3271150730000003,6,up,nonmagnetic,-1.7228107259115815,0.8552540000000001,0.026033999999999998,0.0828,0.7396050000000001,0.006814
2.3586608119999997,6,up,nonmagnetic,-1.7460700703646745,0.877762,0.01818,0.061002999999999995,0.792036,0.006543000000000001
2.390206551,6,up,nonmagnetic,-1.743824447195894,0.8959030000000001,0.012315999999999999,0.044669,0.8327459999999999,0.0061719999999999995
2.42175229,6,up,nonmagnetic,-1.7247096365659578,0.910537,0.008114,0.032576,0.8641549999999999,0.005692
2.45329803,6,up,nonmagnetic,-1.6960771193121176,0.922393,0.0051909999999999994,0.023657,0.888436,0.005109000000000001
2.4848437690000003,6,up,nonmagnetic,-1.6644664709632888,0.9319379999999999,0.0032229999999999997,0.017087,0.9072459999999999,0.004383
2.516389508,6,up,nonmagnetic,-1.632920026247091,0.9396399999999999,0.001918,0.012223999999999999,0.921818,0.003679
2.547935247,6,up,nonmagnetic,-1.6048986255658548,0.945701,0.0010890000000000001,0.008629000000000001,0.933008,0.002975
2.5794809869999997,6,up,nonmagnetic,-1.5795014427882337,0.950125,0.0005740000000000001,0.005843999999999999,0.9416040000000001,0.002102
2.611026726,6,up,nonmagnetic,-1.563965764809478,0.953674,0.00028399999999999996,0.003919,0.9479219999999999,0.001549
2.642572465,6,up,nonmagnetic,-1.5530657673956842,0.9562299999999999,0.000127,0.002517,0.9525129999999999,0.001073
2.674118204,6,up,nonmagnetic,-1.5459538460769668,0.95801,4.8e-05,0.001511,0.955767,0.000684
2.705663944,6,up,nonmagnetic,-1.541661784636047,0.959199,1.4999999999999999e-05,0.000808,0.957993,0.000383
2.737209683,6,up,nonmagnetic,-1.5392990202600447,0.959944,3e-06,0.00034700000000000003,0.959425,0.000169
2.768755422,6,up,nonmagnetic,-1.5381716685919535,0.96035,0.0,8.499999999999999e-05,0.9602229999999999,4.2e-05
2.800301161,6,up,nonmagnetic,-1.537841117736048,0.9604790000000001,0.0,0.0,0.9604790000000001,0.0
2.832705114,6,up,nonmagnetic,-1.5409907319924825,0.9603219999999999,0.0,2.9999999999999997e-05,0.960258,3.4e-05
2.8651090669999997,6,up,nonmagnetic,-1.5505405518614837,0.9598389999999999,0.0,0.000121,0.9595809999999999,0.000136
2.89751302,6,up,nonmagnetic,-1.566773966513163,0.959001,0.0,0.000281,0.958415,0.000306
2.929916973,6,up,nonmagnetic,-1.590098630809942,0.9577629999999999,0.0,0.000518,0.956706,0.000539
2.9623209260000003,6,up,nonmagnetic,-1.620952743306593,0.956076,0.0,0.000848,0.954398,0.0008300000000000001
2.9947248789999996,6,up,nonmagnetic,-1.6596851232230267,0.953896,0.0,0.001288,0.9514389999999999,0.001168
3.027128832,6,up,nonmagnetic,-1.7032719890988393,0.951151,0.0,0.001865,0.9476870000000001,0.0016
3.059532785,6,up,nonmagnetic,-1.7579283700714796,0.9479360000000001,0.0,0.002589,0.943364,0.001982
3.0919367380000002,6,up,nonmagnetic,-1.8198596748237152,0.9442280000000001,0.0,0.00349,0.9383879999999999,0.002349
3.1243406910000004,6,up,nonmagnetic,-1.9078612721779202,0.9410930000000001,0.0,0.004646,0.9335129999999999,0.002935
3.1567446439999998,6,up,nonmagnetic,-1.9832844346442215,0.9367340000000001,0.0,0.005989,0.927514,0.00323
3.189148597,6,up,nonmagnetic,-2.047660861481274,0.931428,0.0,0.007657,0.920135,0.003636
3.22155255,6,up,nonmagnetic,-2.129754495495118,0.92666,0.0,0.009537,0.9133610000000001,0.0037630000000000003
3.253956503,6,up,nonmagnetic,-2.211775364902175,0.9217549999999999,0.0,0.011717,0.9062469999999999,0.0037909999999999997
3.286360456,6,up,nonmagnetic,-2.2920477745918184,0.9167690000000001,0.0,0.014218999999999999,0.898825,0.003725
3.318764409,6,up,nonmagnetic,-2.3690144640178223,0.911751,0.0,0.017061,0.891114,0.0035759999999999998
3.3511683619999997,6,up,nonmagnetic,-2.4412781489165987,0.9067379999999999,0.0,0.020257,0.883124,0.003358
3.383572315,6,up,nonmagnetic,-2.507626857284495,0.901759,0.0,0.023816,0.874857,0.0030859999999999998
3.415976268,6,up,nonmagnetic,-2.567047440103066,0.896834,0.0,0.027743,0.8663120000000001,0.002778
3.4483802210000003,6,up,nonmagnetic,-2.6187309910308283,0.891978,0.0,0.032038,0.857489,0.0024519999999999998
3.4807841739999996,6,up,nonmagnetic,-2.6620729903514904,0.887201,0.0,0.036692,0.8483879999999999,0.002121
3.513188127,6,up,nonmagnetic,-2.6966701696780584,0.882509,0.0,0.041692,0.839016,0.0018
3.54559208,6,up,nonmagnetic,-2.7223154236957616,0.8779020000000001,0.0,0.047016,0.8293870000000001,0.0014990000000000001
3.5779960319999997,6,up,nonmagnetic,-2.738991627735149,0.8733799999999999,0.0,0.052634,0.81952,0.0012259999999999999
3.610399985,6,up,nonmagnetic,-2.6564710536053844,0.764594,0.064848,0.157889,0.540578,0.00128
3.642803938,6,up,nonmagnetic,-2.5762719753356986,0.7829649999999999,0.043539,0.149587,0.588847,0.000992
3.6752078910000003,6,up,nonmagnetic,-2.5330670256164978,0.799367,0.026688999999999997,0.140239,0.631694,0.0007440000000000001
3.7076118439999997,6,up,nonmagnetic,-2.523020414820004,0.813643,0.014256,0.13004300000000002,0.668786,0.000558
3.740015797,6,up,nonmagnetic,-2.541299365142148,0.8258129999999999,0.0059700000000000005,0.119171,0.700231,0.000442
3.77241975,6,up,nonmagnetic,-2.5827182658795147,0.8360790000000001,0.001396,0.1078,0.7265,0.000384
3.8048237030000003,6,up,nonmagnetic,-2.6501148920701154,0.844985,0.0,0.095687,0.748941,0.000356
3.837227656,6,up,nonmagnetic,-2.6159628564603747,0.8411629999999999,0.0,0.101426,0.7393850000000001,0.000352
3.869631609,6,up,nonmagnetic,-2.5798855181450704,0.837464,0.0,0.106775,0.730329,0.000359
3.902035562,6,up,nonmagnetic,-2.5304319057431877,0.8329049999999999,0.0,0.112076,0.720387,0.000442
3.934439515,6,up,nonmagnetic,-2.498001627589872,0.8295399999999999,0.0,0.116094,0.712936,0.0005099999999999999
3.966843468,6,up,nonmagnetic,-2.469433285396708,0.8263950000000001,0.0,0.11924100000000001,0.706547,0.000607
3.999247421,6,up,nonmagnetic,-2.4466473325281552,0.823519,0.0,0.121361,0.7014239999999999,0.000734
4.031651374,6,up,nonmagnetic,-2.431588945525557,0.820967,0.0,0.12230799999999999,0.697767,0.000892
4.064055327,6,up,nonmagnetic,-2.42614728819693,0.8187949999999999,0.0,0.121958,0.695754,0.001083
4.09645928,6,up,nonmagnetic,-2.4320420287084823,0.81705,0.0,0.120228,0.695516,0.0013050000000000002
4.128863233,6,up,nonmagnetic,-2.4506820896336023,0.815759,0.0,0.11709800000000001,0.6971069999999999,0.0015539999999999998
4.161267186,6,up,nonmagnetic,-2.483015010073674,0.814925,0.0,0.112622,0.700481,0.0018219999999999998
4.193671139,6,up,nonmagnetic,-2.5293977155205023,0.814512,0.0,0.10693299999999999,0.705483,0.002096
4.226075092,6,up,nonmagnetic,-2.589522560846593,0.814455,0.0,0.100232,0.711861,0.002362
4.258479045,6,up,nonmagnetic,-2.640059261787611,0.8969209999999999,0.048389,0.000874,0.841412,0.0062450000000000006
4.290882998,6,up,nonmagnetic,-2.4740364478111476,0.9007950000000001,0.046629000000000004,0.002715,0.8443459999999999,0.007104999999999999
